Fecha;Hora;"Gx Eólica
[MW]";"Gx. Geotérmica
[MW]";"Gx Hidráulica Pasada
[MW]";"Gx Hidráulica Embalse
[MW]";"Gx Solar
[MW]"
21-02-2021;11;441,4536664;37,101;188,2057328;1215,9145;2852,981177
21-02-2021;12;416,3339702;35,8915;186,2650778;1235,3185;3057,319173
21-02-2021;13;553,0580409;34,8695;189,5535436;1228,301;3092,966842
21-02-2021;14;795,2936652;34,4355;192,6627907;1221,041;3119,116041
21-02-2021;15;1135,795073;34,6775;188,4379313;1213,0485;3073,752728
21-02-2021;16;1282,703801;35,0015;190,9185751;1220,216;3067,281284
21-02-2021;17;1387,67694;35,1585;190,072615;1183,8635;2933,088614
21-02-2021;18;1493,734501;35,2755;180,7654534;1215,2805;2758,340212
21-02-2021;19;1571,207423;35,8085;183,6055565;1272,366;2191,989109
21-02-2021;20;1658,60097;37,0195;179,4128107;1547,5;771,268834
21-02-2021;21;1653,595138;38,1445;185,8338249;1761,241;14,73581433
21-02-2021;22;1582,249059;38,252;194,2240481;2216,147;0
21-02-2021;23;1462,507527;37,9475;193,6500952;2359,395;0
21-02-2021;24;1398,320302;37,7955;189,656934;2125,302;0
22-02-2021;1;1281,602523;37,8795;198,0815785;1952,703;0
22-02-2021;2;941,2305164;38,3145;197,3240663;1846,6625;0
22-02-2021;3;773,5907012;38,603;197,9980868;1517,479;0
22-02-2021;4;719,3426579;38,7035;196,7452807;1405,0665;0
22-02-2021;5;656,37605;38,7999;195,8013852;1479,03;0
22-02-2021;6;596,0956028;38,6258;194,8301219;1553,9185;0
22-02-2021;7;518,6005568;38,8572;188,5751533;1667,201;1,264098498
22-02-2021;8;395,0198925;38,2419;190,5912733;1833,6045;94,54576894
22-02-2021;9;320,1888362;38,0412;185,5289741;1669,345;995,822431
22-02-2021;10;247,8227711;37,3315;189,2722003;1432,6045;2273,344624
22-02-2021;11;338,955108;36,4913;188,8715328;1383,96;2780,66593
22-02-2021;12;364,6657004;35,5018;184,366142;1405,6205;2996,802012
22-02-2021;13;622,3022435;35,029;189,3928536;1191,533;3081,896162
22-02-2021;14;970,427476;34,7691;188,1438198;1195,3655;3070,928993
22-02-2021;15;1204,74695;34,5157;192,6393291;1233,5375;3046,556782
22-02-2021;16;1345,140929;35,7339;190,4473404;1332,901;2982,458242
22-02-2021;17;1542,230501;37,4207;192,4898795;1370,823;2875,253907
22-02-2021;18;1605,463259;37,739;181,9844629;1536,4585;2597,496433
22-02-2021;19;1662,358455;37,7712;177,979648;1551,6895;1998,259925
22-02-2021;20;1718,274582;37,838;180,5183942;1704,0045;713,2116027
22-02-2021;21;1724,189532;38,4282;185,1239395;1972,116;12,60425537
22-02-2021;22;1588,296954;37,9127;190,55243;2082,0565;0
22-02-2021;23;1439,576024;38,0987;190,3825585;1725,561;0
22-02-2021;24;1151,407489;37,7078;189,8760049;1792,969;0
23-02-2021;1;983,7486193;37,9769;191,7915311;1799,154;0
23-02-2021;2;934,8197539;37,9682;193,2448448;1672,59;0
23-02-2021;3;902,2520058;38,4277;194,7059738;1693,3765;0
23-02-2021;4;826,8397909;38,1616;192,8687381;1675,5255;0
23-02-2021;5;759,573799;37,4214;191,0183956;1610,697;0
23-02-2021;6;619,4168457;37,6041;192,3101733;1654,593;0
23-02-2021;7;550,3101039;37,8668;184,4458628;1781,908;0
23-02-2021;8;529,8497517;38,1043;183,4950601;1761,274;28,22948024
23-02-2021;9;487,1356107;37,2954;184,4606283;1632,685;867,5735772
23-02-2021;10;435,0511802;35,8171;175,1416405;1496,666;2082,216093
23-02-2021;11;421,4330034;35,2078;173,5051359;1455,733;2650,522433
23-02-2021;12;440,2850716;33,771;175,3078746;1425,625;2902,014979
23-02-2021;13;528,5506312;33,5049;178,9080928;1394,9145;3037,871229
23-02-2021;14;598,7339308;32,6946;185,2767059;1410,003;3059,729114
23-02-2021;15;741,3941278;33,4742;184,7982293;1331,6;3050,067217
23-02-2021;16;890,8093391;34,4687;184,6978279;1309,0545;2991,894356
23-02-2021;17;1008,129821;36,1509;184,4320079;1279,164;2926,565201
23-02-2021;18;1045,145197;36,4795;169,9907376;1373,2865;2740,772191
23-02-2021;19;1186,777824;37,8084;162,6237041;1357,0975;2201,026491
23-02-2021;20;1207,228134;38,3623;167,2598833;1683,709;745,6512109
23-02-2021;21;1208,280618;37,7439;175,2691134;1910,3195;47,69881985
23-02-2021;22;1127,313679;38,2771;179,6630762;2318,662;18,24426936
23-02-2021;23;1058,532115;38,8524;179,9988745;2314,86;0,361827485
23-02-2021;24;1028,21187;39,193;178,7201462;2181,6885;0
24-02-2021;1;988,2812067;39,4033;189,490149;2035,9145;0
24-02-2021;2;869,2847299;38,4974;183,8601627;1858,7645;0
24-02-2021;3;752,9142081;38,8504;182,8121852;1804,7885;0
24-02-2021;4;677,1836278;37,977;186,0058292;1743,1285;0
24-02-2021;5;582,4572553;38,0028;185,6745711;1727,859;0
24-02-2021;6;440,5838506;38,3272;185,4622296;1715,787;0
24-02-2021;7;391,2086735;38,65;182,4847853;1717,401;0
24-02-2021;8;401,9096693;39,0611;177,1182625;1774,2805;21,31305761
24-02-2021;9;346,8988029;38,3428;178,8877888;1685,065;846,7488119
24-02-2021;10;242,8063517;36,4922;177,3873618;1439,783;2098,359097
24-02-2021;11;213,5879909;35,9028;175,7190695;1361,6925;2724,839879
24-02-2021;12;248,9498297;34,2764;177,889293;1333,2095;2947,950575
24-02-2021;13;278,009494;33,3957;179,4407527;1327,8285;2995,663885
24-02-2021;14;339,1551855;32,9247;184,4879025;1318,345;2976,876464
24-02-2021;15;384,1357367;32,5791;183,6406622;1366,136;3021,982639
24-02-2021;16;408,2397415;35,0982;181,0460879;1361,571;2990,301689
24-02-2021;17;427,0133825;35,6512;180,1856648;1338,1905;2919,989273
24-02-2021;18;458,919628;36,3286;164,9883523;1358,8585;2734,550817
24-02-2021;19;532,9730726;37,1653;162,4914759;1621,8085;2174,072108
24-02-2021;20;544,2314376;37,019;162,6693021;2096,9805;699,6579231
24-02-2021;21;566,2587221;36,6304;172,2941325;2452,4895;9,760521195
24-02-2021;22;584,5920329;37,5749;183,0588906;2567,721;0
24-02-2021;23;623,850333;38,2146;183,3410769;2474,9815;0
24-02-2021;24;601,4653666;37,3489;181,6685541;2301,3305;0
25-02-2021;1;486,3606355;37,6391;190,0506045;2137,0255;0
25-02-2021;2;499,2291242;37,5644;186,850826;1864,8855;0
25-02-2021;3;533,7834748;37,2371;185,9560612;1594,0875;0
25-02-2021;4;513,7826716;37,3004;187,4343828;1526,6735;0
25-02-2021;5;403,1838479;37,5994;185,1841157;1516,778;0
25-02-2021;6;313,4159927;37,6391;185,4860881;1633,3465;0
25-02-2021;7;301,6461247;38,0953;171,6490578;1695,06;0
25-02-2021;8;274,0005462;39,2378;177,4909016;1750,054;18,58160103
25-02-2021;9;191,2680671;39,1435;176,3162596;1636,217;802,5658648
25-02-2021;10;182,8222595;37,3703;171,5358294;1487,856;1969,466402
25-02-2021;11;330,7157658;36,3392;171,5771449;1470,3245;2552,711563
25-02-2021;12;403,3644158;35,1267;175,6901216;1394,4585;2900,997567
25-02-2021;13;349,0658202;35,1149;181,0345641;1433,436;3000,876801
25-02-2021;14;288,5514113;33,9576;184,7975368;1433,473;3028,7234
25-02-2021;15;272,1626714;33,0668;186,0851144;1436,4075;3049,253634
25-02-2021;16;312,8038872;33,4026;185,9158018;1451,78;3024,888107
25-02-2021;17;307,1917435;33,5991;186,4692741;1489,5065;2927,592014
25-02-2021;18;349,4539978;34,5786;171,8673204;1546,053;2706,501556
25-02-2021;19;388,9279422;35,4573;167,9307784;1620,4595;2133,776739
25-02-2021;20;396,2018581;36,6748;172,8907531;1921,0205;671,5586876
25-02-2021;21;373,2741476;37,6702;174,8807744;2197,7625;9,560735492
25-02-2021;22;364,5378857;38,0994;177,40098;2267,6725;0
25-02-2021;23;334,6442695;38,1567;179,9983293;2372,253;0
25-02-2021;24;288,5039739;38,31;182,8755964;2156,627;0
26-02-2021;1;274,8183199;38,5013;192,4059575;2015,2425;0
26-02-2021;2;289,0251736;38,8688;189,4917008;1944,2945;0
26-02-2021;3;317,3134939;39,1416;189,3908166;1754,368;0
26-02-2021;4;286,3257317;39,3884;189,1548386;1788,5065;0
26-02-2021;5;293,2301248;39,6984;189,1688688;1670,6135;0
26-02-2021;6;305,4976222;40,5628;187,5006396;1733,9225;0
26-02-2021;7;314,7997428;39,8126;189,9625623;1756,1625;0
26-02-2021;8;359,5623369;39,5777;190,2587487;1787,885;15,01899925
26-02-2021;9;333,9848123;39,634;185,2343696;1751,4635;775,4377872
26-02-2021;10;249,9809837;37,4796;177,6771795;1633,5045;2001,653637
26-02-2021;11;160,9779811;36,3035;169,3455364;1591,639;2550,020128
26-02-2021;12;174,0738516;35,9125;173,2653664;1404,1385;2849,118331
26-02-2021;13;265,4590986;35,2111;180,1981317;1352,03;2981,14959
26-02-2021;14;373,403832;34,5855;182,3431959;1366,463;3041,331413
26-02-2021;15;484,1064072;34,2945;183,641243;1384,842;3020,348344
26-02-2021;16;648,1810352;34,5283;177,6071088;1379,509;2983,07237
26-02-2021;17;784,8991403;34,5296;181,4276127;1374,8555;2922,5314
26-02-2021;18;937,5702957;35,0862;165,7275343;1392,074;2736,871073
26-02-2021;19;1067,160514;35,4831;169,3558336;1545,091;2107,817932
26-02-2021;20;1103,524891;36,7583;167,2353384;1907,696;632,6401114
26-02-2021;21;1121,066372;37,482;173,2184297;2242,027;6,533664839
26-02-2021;22;1040,994319;37,5272;182,5554008;2483,0395;0
26-02-2021;23;900,9860255;37,4974;188,1435801;2320,813;0
26-02-2021;24;767,8382924;37,8445;186,1655761;2130,2775;0
27-02-2021;1;665,8228769;37,3073;190,7886923;1938,145;0
27-02-2021;2;659,1695304;37,7182;187,8304042;1741,3725;0
27-02-2021;3;619,3646332;37,8338;190,8922368;1698,2035;0
27-02-2021;4;530,6688955;37,9155;195,9582503;1736,744;0
27-02-2021;5;516,8262358;37,7787;195,3585254;1684,3515;0
27-02-2021;6;497,5093876;38,065;196,8989769;1668,2335;0
27-02-2021;7;456,9286028;37,7017;192,8446612;1756,0055;0
27-02-2021;8;442,8087513;37,8258;189,7901809;1848,6175;15,67448688
27-02-2021;9;379,0485799;37,3782;188,3215023;1552,868;809,7944411
27-02-2021;10;370,1481196;37,0681;186,9151927;1392,9445;2169,908939
27-02-2021;11;355,8134898;36,4374;184,4791626;1352,227;2723,11483
27-02-2021;12;409,2735931;35,9181;183,7822481;1360,005;2949,526903
27-02-2021;13;524,7146934;35,7192;190,2648428;1364,793;3022,586418
27-02-2021;14;640,3243154;35,5403;194,6033178;1382,5385;3056,889802
27-02-2021;15;929,2727341;36,1777;194,2026779;1336,185;3036,894659
27-02-2021;16;1147,529668;36,6855;194,739126;1376,311;3005,255433
27-02-2021;17;1235,403005;38,045;194,6565342;1405,911;2947,235681
27-02-2021;18;1280,403117;39,0845;178,8543193;1360,413;2739,889043
27-02-2021;19;1247,542474;38,8777;179,6931012;1429,748;2096,438244
27-02-2021;20;1305,077185;38,6835;182,9082572;1716,834;634,3882447
27-02-2021;21;1373,30438;33,3538;186,0393372;2107,7245;6,70595929
27-02-2021;22;1164,257874;21,3982;185,299628;2535,0065;0
27-02-2021;23;1009,750611;22,8803;190,194695;2507,327;0
27-02-2021;24;902,0116201;24,5853;193,2116358;2288,1945;0
28-02-2021;1;751,0101096;39,9477;203,3191898;1991,521;0
28-02-2021;2;579,1945069;40,0845;204,3515158;1891,1105;0
28-02-2021;3;499,2238445;40,0378;201,549545;1854,2055;0
28-02-2021;4;490,8257642;40,3027;195,8636377;1683,85;0
28-02-2021;5;555,8999633;40,226;196,7063013;1732,8195;0
28-02-2021;6;613,1513234;40,27;195,1810422;1590,516;0
28-02-2021;7;576,5100134;40,5485;188,8695017;1583,367;0
28-02-2021;8;555,8850679;40,4538;189,2061249;1764,435;15,42425632
28-02-2021;9;552,3758919;39,8625;186,6110087;1374,268;850,6094018
28-02-2021;10;516,248855;38,8657;183,8189706;1215,4365;2162,172274
28-02-2021;11;490,7555782;38,333;185,2582246;1291,175;2775,739452
28-02-2021;12;525,2527382;37,8052;192,9717202;1260,678;2983,00246
28-02-2021;13;624,2423575;36,9116;193,2009874;1288,851;3065,815513
28-02-2021;14;660,329927;35,8739;193,2548231;1340,7605;3081,181888
28-02-2021;15;669,377064;35,3888;191,400112;1326,4065;3043,489652
28-02-2021;16;714,0450781;35,442;193,0484744;1284,22;3023,564588
28-02-2021;17;739,7927288;36,329;190,794361;1291,2475;2945,737605
28-02-2021;18;808,4836526;38,5455;176,1444581;1407,712;2762,750378
28-02-2021;19;876,6683197;39,1227;173,8648535;1585,112;2134,337197
28-02-2021;20;868,9709171;39,0195;178,0198127;1971,197;613,7749625
28-02-2021;21;766,6634324;38,7558;195,6499475;2270,181;4,964359403
28-02-2021;22;645,836843;38,9833;195,4870715;2443,906;0
28-02-2021;23;557,4245096;39,3262;193,6834764;2381,317;0
28-02-2021;24;531,8977444;38,8595;191,1532973;2353,8045;0
01-03-2021;1;511,3652952;38,9585;198,461226;2174,8445;0
01-03-2021;2;511,0807878;39,0564;204,6797959;2077,106;0
01-03-2021;3;495,2394939;39,4745;202,5339262;1858,0275;0
01-03-2021;4;494,0230293;39,249;205,3782388;1558,931;0
01-03-2021;5;557,16393;39,0238;202,3711998;1479,6355;0
01-03-2021;6;588,4543803;39,1009;203,6715189;1515,5475;0
01-03-2021;7;562,6865172;39,3618;199,8847119;1451,103;0,537986647
01-03-2021;8;527,7386053;39,0663;200,6316988;1546,7025;74,26863961
01-03-2021;9;560,0638252;39,1526;198,5456561;1510,9765;962,9868888
01-03-2021;10;593,4520673;38,4724;198,4763513;1307,688;2265,208435
01-03-2021;11;518,1157249;38,2705;196,5072854;1323,669;2762,792015
01-03-2021;12;516,6713061;37,6194;193,1115437;1277,8765;2964,027722
01-03-2021;13;594,3170326;36,9436;191,70824;1337,1105;2997,856274
01-03-2021;14;627,8615172;36,1935;192,450081;1391,236;2930,253951
01-03-2021;15;652,9686101;35,6964;188,0477091;1356,599;2853,28393
01-03-2021;16;635,1794167;35,7011;191,3586087;1394,9655;2759,01407
01-03-2021;17;728,4960231;36,2773;192,9877842;1345,557;2618,670178
01-03-2021;18;802,2804334;36,5387;177,9596018;1250,5075;2406,723021
01-03-2021;19;846,961291;37,1422;181,6999691;1317,887;1823,843975
01-03-2021;20;867,2603591;37,855;182,8268394;1932,327;518,586494
01-03-2021;21;812,8431055;38,8215;189,3023666;2145,8215;4,566052566
01-03-2021;22;695,9161883;38,8771;199,201374;2359,0855;0
01-03-2021;23;670,4862797;39,1219;198,9690962;2349,159;0
01-03-2021;24;493,1640346;39,1412;196,0585015;2197,7875;0
02-03-2021;1;412,4646358;38,453;204,0412371;1992,0805;0
02-03-2021;2;374,4554415;39,0354;198,1429008;1815,5765;0
02-03-2021;3;402,6164577;39,6652;198,240933;1672,145;0
02-03-2021;4;406,5630496;40,1499;198,9424428;1601,184;0
02-03-2021;5;454,1679509;40,512;196,7320906;1518,7465;0
02-03-2021;6;443,7915872;41,0119;197,2396027;1612,71;0
02-03-2021;7;420,176846;40,8917;192,0027033;1738,157;0
02-03-2021;8;460,3832046;41,3581;192,7860608;1952,757;20,85839661
02-03-2021;9;517,5254331;40,3768;191,1423742;1784,98;748,8268146
02-03-2021;10;482,6609965;38,9221;191,4147808;1360,6145;1960,678362
02-03-2021;11;462,3137403;37,8903;190,3876926;1308,066;2507,429561
02-03-2021;12;487,1362553;37,0018;191,680563;1304,9115;2794,085767
02-03-2021;13;553,7332706;35,6785;192,8744166;1283,771;2899,197913
02-03-2021;14;549,3221615;36,0247;191,1812714;1353,788;3063,378227
02-03-2021;15;590,0070301;36,0692;186,3365963;1378,214;3028,420653
02-03-2021;16;559,2531913;36,3121;189,4561326;1370,67;2951,863299
02-03-2021;17;525,6575002;36,5156;185,3981771;1352,553;2881,023039
02-03-2021;18;501,0528845;36,3339;174,5231204;1315,499;2605,518247
02-03-2021;19;517,5950178;37,5984;170,9534961;1433,6055;2002,394269
02-03-2021;20;600,9792609;38,1193;181,0947334;2016,301;550,4137691
02-03-2021;21;582,8636541;39,888;188,2371189;2435,148;4,455952827
02-03-2021;22;498,5323272;40,1573;200,7200071;2652,652;0
02-03-2021;23;381,4778445;39,2734;198,3656741;2613,991;0
02-03-2021;24;288,6826791;39,601;199,0092735;2508,8615;0
03-03-2021;1;175,9461643;40,4564;202,1906069;2205,457;0
03-03-2021;2;163,3973931;40,7428;203,4032225;1965,451;0
03-03-2021;3;248,683717;41,0642;195,7588374;1731,461;0
03-03-2021;4;322,4131608;41,2638;198,5042776;1657,6265;0
03-03-2021;5;361,2245057;41,2948;197,6405528;1578,907;0
03-03-2021;6;404,081246;41,3195;195,6330087;1596,3605;0
03-03-2021;7;423,1701696;41,3239;191,6753141;1697,54;0
03-03-2021;8;428,1208247;41,4756;191,3723363;1841,838;12,70531825
03-03-2021;9;432,7575048;41,2274;185,9450683;1667,989;789,2372512
03-03-2021;10;367,4127083;39,3573;180,0609749;1398,8705;2176,760893
03-03-2021;11;364,5609294;38,1698;180,0862008;1554,5195;2839,654037
03-03-2021;12;361,7852269;37,2975;178,8227772;1361,1625;2998,04021
03-03-2021;13;426,6161588;36,6482;176,9463116;1236,554;3274,069369
03-03-2021;14;485,9455709;36,0682;178,2097329;1232,752;3392,485363
03-03-2021;15;563,8731397;35,9679;182,6881605;1262,1165;3327,070086
03-03-2021;16;644,7279481;36,3934;189,0082486;1296,9465;3136,315039
03-03-2021;17;771,8208241;36,5006;185,2976386;1308,6095;3122,511532
03-03-2021;18;876,1726264;36,848;172,1307755;1336,963;2922,740112
03-03-2021;19;909,4169577;37,4816;175,4210455;1443,338;2177,830282
03-03-2021;20;877,3082588;38,522;175,1840491;1928,927;570,9952282
03-03-2021;21;845,2841751;38,5759;188,9997761;2219,127;3,177829598
03-03-2021;22;708,2321494;39,0009;199,470179;2430,968;0
03-03-2021;23;682,3851266;39,2506;199,3879518;2223,751;0
03-03-2021;24;527,0918203;39,5789;198,8379233;2070,7125;0
04-03-2021;1;485,6205892;39,9029;191,8515623;1977,9385;0
04-03-2021;2;459,8048519;40,2319;192,4156809;1818,4925;0
04-03-2021;3;474,2250515;40,1693;196,4457273;1602,5215;0
04-03-2021;4;474,3790731;40,4905;201,283611;1590,6075;0
04-03-2021;5;448,4020736;40,9819;199,9757214;1636,1305;0
04-03-2021;6;455,3938199;41,0866;202,6450595;1666,618;0
04-03-2021;7;459,9812641;41,1872;198,0785617;1638,6045;0
04-03-2021;8;465,0105474;41,5162;196,0154531;1697,403;22,38409288
04-03-2021;9;443,0172716;40,9351;190,7026246;1537,357;876,1506804
04-03-2021;10;342,7362914;38,8565;186,1187587;1366,181;2396,917664
04-03-2021;11;318,377679;37,498;186,976761;1406,0555;3030,704342
04-03-2021;12;349,8287318;36,3673;187,7835242;1374,74;3292,580693
04-03-2021;13;417,1038932;36,1206;186,0711726;1275,71;3458,494392
04-03-2021;14;509,9161668;36,0829;185,7587718;1326,214;3500,213587
04-03-2021;15;640,9818183;36,6988;184,1837887;1286,3505;3516,316331
04-03-2021;16;751,3196053;36,7731;187,4458162;1350,746;3474,570696
04-03-2021;17;822,6675357;37,0004;185,7076703;1462,355;3430,521948
04-03-2021;18;883,8846903;37,342;167,3872185;1421,482;3058,616743
04-03-2021;19;948,6924368;37,928;174,8089254;1677,4675;2216,502524
04-03-2021;20;965,8112032;38,5798;181,5415189;2124,919;563,044652
04-03-2021;21;792,4150114;39,7047;194,6145629;2411,065;2,81411802
04-03-2021;22;592,8411652;40,3765;195,412425;2544,081;0
04-03-2021;23;520,7063372;40,5756;197,9471312;2269,9135;0
04-03-2021;24;496,5323844;40,392;190,178763;2028,7525;0
05-03-2021;1;519,907678;40,5003;200,1663758;1910,7035;0
05-03-2021;2;458,4819855;40,352;204,4922629;1684,6445;0
05-03-2021;3;519,0235515;40,5689;199,8303209;1627,117;0
05-03-2021;4;547,1958379;41,4264;196,9514517;1584,391;0
05-03-2021;5;523,5541436;41,7673;196,200809;1585,3055;0
05-03-2021;6;517,6858964;41,1756;196,2328979;1562,8765;0
05-03-2021;7;479,8286935;40,3663;195,4926118;1679,41;0,573865723
05-03-2021;8;474,6086878;40,5891;191,2356495;1831,5485;65,61853219
05-03-2021;9;346,8558296;40,2496;182,4901667;1979,2495;812,7476563
05-03-2021;10;269,7742702;39,8224;180,1855135;1660,7075;2191,591
05-03-2021;11;358,154052;38,7455;177,5559212;1582,5465;3014,657409
05-03-2021;12;460,970315;37,8548;174,6207274;1433,571;3409,271173
05-03-2021;13;465,2834655;37,07;174,6091387;1488,15;3672,990745
05-03-2021;14;413,5155198;36,2551;177,2996671;1500,0375;3763,604649
05-03-2021;15;390,4211087;37,1817;178,0330502;1549,075;3765,584274
05-03-2021;16;376,231968;37,8053;183,1338637;1586,325;3743,684748
05-03-2021;17;403,9073833;38,4612;183,8590511;1546,776;3539,580441
05-03-2021;18;413,6899227;40,3353;171,2139176;1593,0325;3109,317805
05-03-2021;19;384,117036;40,3497;171,1161392;1781,3875;2155,519592
05-03-2021;20;406,2472248;41,0141;180,0921379;2106,6525;528,8543706
05-03-2021;21;288,669598;41,1065;196,4691413;2550,3765;2,222168396
05-03-2021;22;209,662236;40,9625;201,1163662;2769,616;0
05-03-2021;23;144,4281349;40,6319;191,4297316;2596,005;0
05-03-2021;24;101,6017683;40,4491;175,2352581;1916,3325;0
06-03-2021;1;99,07501081;40,9567;187,935771;2244,80974;0
06-03-2021;2;108,4001154;41,2108;190,7636213;2123,75542;0
06-03-2021;3;111,0237339;41,3777;188,4026877;2005,65908;0
06-03-2021;4;106,047545;41,5417;186,6865444;1908,23746;0
06-03-2021;5;93,98144396;41,5971;191,7920618;1863,56278;0
06-03-2021;6;133,7645895;40,5054;192,8421927;1762,86656;0
06-03-2021;7;174,7418172;40,2948;189,3488524;1682,16892;0,162927542
06-03-2021;8;213,1938856;40,9712;190,4478957;1700,67898;56,39488695
06-03-2021;9;199,2100008;41,1905;189,445292;1594,04144;902,6369855
06-03-2021;10;214,1223806;40,8313;188,3855016;1357,02472;2322,027802
06-03-2021;11;165,3375378;40,3438;187,3265228;1338,44934;3053,861376
06-03-2021;12;111,269361;39,7362;187,4883065;1335,0368;3486,182727
06-03-2021;13;148,5084267;39,1012;185,547801;1307,8038;3759,006466
06-03-2021;14;244,9200155;38,4936;187,5996944;1312,94352;3879,838065
06-03-2021;15;313,0087243;37,5824;195,6652503;1287,63658;3886,697049
06-03-2021;16;373,015902;37,4228;196,4502805;1329,8246;3814,378135
06-03-2021;17;461,4460266;37,7357;192,9817873;1405,82224;3601,163522
06-03-2021;18;616,6812424;38,2276;179,2600335;1401,72108;3135,560909
06-03-2021;19;845,4068639;39,9182;180,6482356;1477,8286;2237,913647
06-03-2021;20;1069,776805;40,605;179,2516456;1823,16622;517,9597384
06-03-2021;21;1075,186302;41,247;192,0394364;2172,37698;1,912141542
06-03-2021;22;975,3483855;41,2638;195,8297091;2295,60032;0
06-03-2021;23;895,7100878;41,1682;192,613794;2131,8463;0
06-03-2021;24;762,8895544;41,3513;181,2149802;2029,072;0
07-03-2021;1;703,052148;41,4899;204,1074009;1904,7553;0
07-03-2021;2;574,9435494;41,0216;205,5797089;1787,58422;0
07-03-2021;3;366,2630748;40,9495;205,5017619;1806,82922;0
07-03-2021;4;265,6808185;41,43;205,8660796;1794,8585;0
07-03-2021;5;269,6327835;41,4307;204,4039573;1789,35714;0
07-03-2021;6;233,2057336;41,667;204,299892;1873,23498;0
07-03-2021;7;165,102335;41,8105;201,7172366;1653,32402;0,423956228
07-03-2021;8;156,4617218;42,0085;196,3758287;1479,78488;71,03343094
07-03-2021;9;142,1053656;42,0057;194,85317;1297,23858;1003,891538
07-03-2021;10;104,1135232;40,803;190,3664293;1240,55126;2597,518119
07-03-2021;11;111,5603957;39,2858;193,7690453;1305,44158;3340,09009
07-03-2021;12;174,8618394;38,76;202,3667904;1318,7283;3688,81496
07-03-2021;13;218,7862111;38,619;206,9312293;1309,64286;3660,44666
07-03-2021;14;410,1223108;38,1342;204,3218951;1271,09702;3601,448908
07-03-2021;15;781,4244884;38,0166;203,4510314;1273,89232;3539,274818
07-03-2021;16;915,332053;37,9402;198,1025634;1247,31138;3454,158276
07-03-2021;17;1187,307623;38,187;198,5284001;1238,46556;3248,940684
07-03-2021;18;1328,169658;38,5013;186,5136014;1306,38914;2912,50628
07-03-2021;19;1566,402221;39,1557;189,6696668;1423,74418;2057,049447
07-03-2021;20;1476,181147;40,0845;187,1622008;1728,04536;487,034105
07-03-2021;21;1382,022285;41,0905;200,8455321;2064,2949;1,703325514
07-03-2021;22;1195,01138;41,367;196,5741088;2369,12712;0
07-03-2021;23;887,8878846;41,0142;195,8152389;2336,54836;0
07-03-2021;24;796,653679;41,12;193,6674407;2231,82636;0
08-03-2021;1;685,2040036;38,9585;202,2684572;2047,65514;0
08-03-2021;2;653,3476376;39,0564;197,028595;1804,1709;0
08-03-2021;3;484,3569701;39,4745;201,0396366;1960,7825;0
08-03-2021;4;418,6207062;39,249;200,5266516;1831,06054;0
08-03-2021;5;442,5380906;39,0238;201,55245;1773,87224;0
08-03-2021;6;513,1190874;39,1009;200,0334265;1745,25254;0
08-03-2021;7;486,3010302;39,3618;198,7724178;1846,61852;0,342897564
08-03-2021;8;537,3954095;39,0663;191,3242982;2171,49908;62,01853574
08-03-2021;9;570,9145841;39,1526;188,9933315;2036,94938;935,6762053
08-03-2021;10;474,8132502;38,4724;192,0701992;1449,6599;2389,993396
08-03-2021;11;474,7470254;38,2705;193,8100456;1339,35444;3065,045449
08-03-2021;12;544,591444;37,6194;193,3458294;1292,95036;3308,5682
08-03-2021;13;623,8359456;36,9436;192,4221827;1247,3713;3406,611923
08-03-2021;14;679,7922315;36,1935;193,17704;1250,335;3473,791129
08-03-2021;15;589,5780154;35,6964;191,1997603;1348,32818;3430,344754
08-03-2021;16;537,8715159;35,7011;188,9175148;1522,57772;3357,521768
08-03-2021;17;514,4013532;36,2773;189,2589379;1730,8108;3168,629874
08-03-2021;18;500,3048053;36,5387;173,5353387;1597,78716;2835,108413
08-03-2021;19;440,5113791;37,1422;179,9877095;1707,67868;2032,579162
08-03-2021;20;389,351109;37,855;185,8534502;2478,81196;506,0894577
08-03-2021;21;423,1763962;38,8215;189,1684824;2396,44368;1,644173097
08-03-2021;22;386,6236345;38,8771;188,5463744;2523,09366;0
08-03-2021;23;335,251803;39,1219;193,4222352;2559,71762;0
08-03-2021;24;359,8503977;39,1412;187,3102386;2300,15912;0
09-03-2021;1;377,5481343;40,5458;192,8308772;1924,41516;0
09-03-2021;2;347,5173408;40,2893;192,5483518;1705,08232;0
09-03-2021;3;387,0225014;40,646;194,2903736;1646,52564;0
09-03-2021;4;359,9019148;41,4447;195,930634;1607,85698;0
09-03-2021;5;336,1595193;42,1548;196,7153329;1669,93472;0
09-03-2021;6;322,2286379;42,318;191,3821378;1673,87986;0
09-03-2021;7;346,7751996;42,3299;186,2712709;1719,31932;0,303160448
09-03-2021;8;361,7972777;42,3441;189,9758137;1839,93678;61,03806673
09-03-2021;9;363,0251493;42,0207;192,5676256;1835,89502;950,7655409
09-03-2021;10;284,9339715;41,0933;182,3419377;1329,03292;2462,387233
09-03-2021;11;265,7998798;39,9167;185,4784059;1294,05954;3146,402931
09-03-2021;12;226,277533;38,7637;182,8898487;1293,51986;3472,725754
09-03-2021;13;252,5109512;38,0913;187,5241337;1235,31746;3562,464732
09-03-2021;14;283,5239101;37,7912;189,4883703;1267,1189;3643,571192
09-03-2021;15;312,1001521;38,2618;191,549292;1400,06522;3664,70498
