Fecha;Hora;"Demanda
[MW]";Demanda Renovable [MW];Demanda No Renovable [MW]
27-09-2020;23;8952;2685,6;6266,4
27-09-2020;24;8691;2607,3;6083,7
28-09-2020;1;8258;2477,4;5780,6
28-09-2020;2;7887;2366,1;5520,9
28-09-2020;3;7654;2296,2;5357,8
28-09-2020;4;7554;2266,2;5287,8
28-09-2020;5;7489;2246,7;5242,3
28-09-2020;6;7507;2252,1;5254,9
28-09-2020;7;7768;2330,4;5437,6
28-09-2020;8;8177;2453,1;5723,9
28-09-2020;9;8713;2613,9;6099,1
28-09-2020;10;9262;2778,6;6483,4
28-09-2020;11;9448;2834,4;6613,6
28-09-2020;12;9519;2855,7;6663,3
28-09-2020;13;9474;2842,2;6631,8
28-09-2020;14;9438;2831,4;6606,6
28-09-2020;15;9433;2829,9;6603,1
28-09-2020;16;9352;2805,6;6546,4
28-09-2020;17;9266;2779,8;6486,2
28-09-2020;18;9097;2729,1;6367,9
28-09-2020;19;8825;2647,5;6177,5
28-09-2020;20;9118;2735,4;6382,6
28-09-2020;21;9630;2889;6741
28-09-2020;22;9553;2865,9;6687,1
28-09-2020;23;9190;2757;6433
28-09-2020;24;8906;2671,8;6234,2
29-09-2020;1;8522;2556,6;5965,4
29-09-2020;2;8109;2432,7;5676,3
29-09-2020;3;7852;2355,6;5496,4
29-09-2020;4;7759;2327,7;5431,3
29-09-2020;5;7761;2328,3;5432,7
29-09-2020;6;7815;2344,5;5470,5
29-09-2020;7;8054;2416,2;5637,8
29-09-2020;8;8369;2510,7;5858,3
29-09-2020;9;8876;2662,8;6213,2
29-09-2020;10;9455;2836,5;6618,5
29-09-2020;11;9710;2913;6797
29-09-2020;12;9797;2939,1;6857,9
29-09-2020;13;9759;2927,7;6831,3
29-09-2020;14;9688;2906,4;6781,6
29-09-2020;15;9636;2890,8;6745,2
29-09-2020;16;9530;2859;6671
29-09-2020;17;9401;2820,3;6580,7
29-09-2020;18;9138;2741,4;6396,6
29-09-2020;19;8902;2670,6;6231,4
29-09-2020;20;9218;2765,4;6452,6
29-09-2020;21;9824;2947,2;6876,8
29-09-2020;22;9723;2916,9;6806,1
29-09-2020;23;9359;2807,7;6551,3
29-09-2020;24;8968;2690,4;6277,6
30-09-2020;1;8564;2569,2;5994,8
30-09-2020;2;8132;2439,6;5692,4
30-09-2020;3;7884;2365,2;5518,8
30-09-2020;4;7695;2308,5;5386,5
30-09-2020;5;7668;2300,4;5367,6
30-09-2020;6;7765;2329,5;5435,5
30-09-2020;7;7945;2383,5;5561,5
30-09-2020;8;8216;2464,8;5751,2
30-09-2020;9;8750;2625;6125
30-09-2020;10;9239;2771,7;6467,3
30-09-2020;11;9374;2812,2;6561,8
30-09-2020;12;9328;2798,4;6529,6
30-09-2020;13;9180;2754;6426
30-09-2020;14;9125;2737,5;6387,5
30-09-2020;15;9084;2725,2;6358,8
30-09-2020;16;9017;2705,1;6311,9
30-09-2020;17;8894;2668,2;6225,8
30-09-2020;18;8710;2613;6097
30-09-2020;19;8513;2553,9;5959,1
30-09-2020;20;8842;2652,6;6189,4
30-09-2020;21;9355;2806,5;6548,5
30-09-2020;22;9353;2805,9;6547,1
30-09-2020;23;8974;2692,2;6281,8
30-09-2020;24;8706;2611,8;6094,2
01-10-2020;1;8347;2504,1;5842,9
01-10-2020;2;7938;2381,4;5556,6
01-10-2020;3;7634;2290,2;5343,8
01-10-2020;4;7589;2276,7;5312,3
01-10-2020;5;7532;2259,6;5272,4
01-10-2020;6;7643;2292,9;5350,1
01-10-2020;7;7874;2362,2;5511,8
01-10-2020;8;8223;2466,9;5756,1
01-10-2020;9;8761;2628,3;6132,7
01-10-2020;10;9224;2767,2;6456,8
01-10-2020;11;9369;2810,7;6558,3
01-10-2020;12;9393;2817,9;6575,1
01-10-2020;13;9322;2796,6;6525,4
01-10-2020;14;9306;2791,8;6514,2
01-10-2020;15;9312;2793,6;6518,4
01-10-2020;16;9214;2764,2;6449,8
01-10-2020;17;9074;2722,2;6351,8
01-10-2020;18;8869;2660,7;6208,3
01-10-2020;19;8802;2640,6;6161,4
01-10-2020;20;9015;2704,5;6310,5
01-10-2020;21;9633;2889,9;6743,1
01-10-2020;22;9681;2904,3;6776,7
01-10-2020;23;9247;2774,1;6472,9
01-10-2020;24;8971;2691,3;6279,7
02-10-2020;1;8560;2568;5992
02-10-2020;2;8140;2442;5698
02-10-2020;3;7835;2350,5;5484,5
02-10-2020;4;7666;2299,8;5366,2
02-10-2020;5;7674;2302,2;5371,8
02-10-2020;6;7728;2318,4;5409,6
02-10-2020;7;7959;2387,7;5571,3
02-10-2020;8;8244;2473,2;5770,8
02-10-2020;9;8764;2629,2;6134,8
02-10-2020;10;9235;2770,5;6464,5
02-10-2020;11;9341;2802,3;6538,7
02-10-2020;12;9443;2832,9;6610,1
02-10-2020;13;9453;2835,9;6617,1
02-10-2020;14;9445;2833,5;6611,5
02-10-2020;15;9446;2833,8;6612,2
02-10-2020;16;9313;2793,9;6519,1
02-10-2020;17;9105;2731,5;6373,5
02-10-2020;18;8834;2650,2;6183,8
02-10-2020;19;8691;2607,3;6083,7
02-10-2020;20;9022;2706,6;6315,4
02-10-2020;21;9618;2885,4;6732,6
02-10-2020;22;9642;2892,6;6749,4
02-10-2020;23;9402;2820,6;6581,4
02-10-2020;24;9000;2700;6300
03-10-2020;1;8753;2625,9;6127,1
03-10-2020;2;8308;2492,4;5815,6
03-10-2020;3;7983;2394,9;5588,1
03-10-2020;4;7817;2345,1;5471,9
03-10-2020;5;7794;2338,2;5455,8
03-10-2020;6;7794;2338,2;5455,8
03-10-2020;7;7852;2355,6;5496,4
03-10-2020;8;7850;2355;5495
03-10-2020;9;8055;2416,5;5638,5
03-10-2020;10;8428;2528,4;5899,6
03-10-2020;11;8703;2610,9;6092,1
03-10-2020;12;8807;2642,1;6164,9
03-10-2020;13;8890;2667;6223
03-10-2020;14;8882;2664,6;6217,4
03-10-2020;15;8802;2640,6;6161,4
03-10-2020;16;8640;2592;6048
03-10-2020;17;8526;2557,8;5968,2
03-10-2020;18;8470;2541;5929
03-10-2020;19;8387;2516,1;5870,9
03-10-2020;20;8727;2618,1;6108,9
03-10-2020;21;9411;2823,3;6587,7
03-10-2020;22;9441;2832,3;6608,7
03-10-2020;23;9149;2744,7;6404,3
03-10-2020;24;8834;2650,2;6183,8
04-10-2020;1;8373;2511,9;5861,1
04-10-2020;2;7940;2382;5558
04-10-2020;3;7642;2292,6;5349,4
04-10-2020;4;7448;2234,4;5213,6
04-10-2020;5;7353;2205,9;5147,1
04-10-2020;6;7347;2204,1;5142,9
04-10-2020;7;7388;2216,4;5171,6
04-10-2020;8;7292;2187,6;5104,4
04-10-2020;9;7319;2195,7;5123,3
04-10-2020;10;7631;2289,3;5341,7
04-10-2020;11;7935;2380,5;5554,5
04-10-2020;12;8126;2437,8;5688,2
04-10-2020;13;8211;2463,3;5747,7
04-10-2020;14;8310;2493;5817
04-10-2020;15;8242;2472,6;5769,4
04-10-2020;16;8080;2424;5656
04-10-2020;17;7956;2386,8;5569,2
04-10-2020;18;7876;2362,8;5513,2
04-10-2020;19;8109;2432,7;5676,3
04-10-2020;20;8471;2541,3;5929,7
04-10-2020;21;9209;2762,7;6446,3
04-10-2020;22;9196;2758,8;6437,2
04-10-2020;23;8953;2685,9;6267,1
04-10-2020;24;8545;2563,5;5981,5
05-10-2020;1;8195;2458,5;5736,5
05-10-2020;2;7806;2341,8;5464,2
05-10-2020;3;7590;2277;5313
05-10-2020;4;7475;2242,5;5232,5
05-10-2020;5;7463;2238,9;5224,1
05-10-2020;6;7553;2265,9;5287,1
05-10-2020;7;7815;2344,5;5470,5
05-10-2020;8;8080;2424;5656
05-10-2020;9;8735;2620,5;6114,5
05-10-2020;10;9285;2785,5;6499,5
05-10-2020;11;9446;2833,8;6612,2
05-10-2020;12;9497;2849,1;6647,9
05-10-2020;13;9546;2863,8;6682,2
05-10-2020;14;9538;2861,4;6676,6
05-10-2020;15;9455;2836,5;6618,5
05-10-2020;16;9345;2803,5;6541,5
05-10-2020;17;9192;2757,6;6434,4
05-10-2020;18;8970;2691;6279
05-10-2020;19;8800;2640;6160
05-10-2020;20;9051;2715,3;6335,7
05-10-2020;21;9651;2895,3;6755,7
05-10-2020;22;9622;2886,6;6735,4
05-10-2020;23;9219;2765,7;6453,3
05-10-2020;24;8887;2666,1;6220,9
06-10-2020;1;8363;2508,9;5854,1
06-10-2020;2;8005;2401,5;5603,5
06-10-2020;3;7719;2315,7;5403,3
06-10-2020;4;7590;2277;5313
06-10-2020;5;7574;2272,2;5301,8
06-10-2020;6;7674;2302,2;5371,8
06-10-2020;7;7899;2369,7;5529,3
06-10-2020;8;8202;2460,6;5741,4
06-10-2020;9;8769;2630,7;6138,3
06-10-2020;10;9307;2792,1;6514,9
06-10-2020;11;9477;2843,1;6633,9
06-10-2020;12;9439;2831,7;6607,3
06-10-2020;13;9408;2822,4;6585,6
06-10-2020;14;9362;2808,6;6553,4
06-10-2020;15;9327;2798,1;6528,9
06-10-2020;16;9227;2768,1;6458,9
06-10-2020;17;9064;2719,2;6344,8
06-10-2020;18;8881;2664,3;6216,7
06-10-2020;19;8753;2625,9;6127,1
06-10-2020;20;8974;2692,2;6281,8
06-10-2020;21;9640;2892;6748
06-10-2020;22;9661;2898,3;6762,7
06-10-2020;23;9224;2767,2;6456,8
06-10-2020;24;8878;2663,4;6214,6
07-10-2020;1;8513;2553,9;5959,1
07-10-2020;2;8095;2428,5;5666,5
07-10-2020;3;7864;2359,2;5504,8
07-10-2020;4;7680;2304;5376
07-10-2020;5;7664;2299,2;5364,8
07-10-2020;6;7683;2304,9;5378,1
07-10-2020;7;7889;2366,7;5522,3
07-10-2020;8;8073;2421,9;5651,1
07-10-2020;9;8585;2575,5;6009,5
07-10-2020;10;8991;2697,3;6293,7
07-10-2020;11;9192;2757,6;6434,4
07-10-2020;12;9218;2765,4;6452,6
07-10-2020;13;9264;2779,2;6484,8
07-10-2020;14;9260;2778;6482
07-10-2020;15;9194;2758,2;6435,8
07-10-2020;16;9131;2739,3;6391,7
07-10-2020;17;9048;2714,4;6333,6
07-10-2020;18;8896;2668,8;6227,2
07-10-2020;19;8713;2613,9;6099,1
07-10-2020;20;8874;2662,2;6211,8
07-10-2020;21;9484;2845,2;6638,8
07-10-2020;22;9528;2858,4;6669,6
07-10-2020;23;9126;2737,8;6388,2
07-10-2020;24;8563;2568,9;5994,1
08-10-2020;1;8443;2532,9;5910,1
08-10-2020;2;8066;2419,8;5646,2
08-10-2020;3;7785;2335,5;5449,5
08-10-2020;4;7664;2299,2;5364,8
08-10-2020;5;7675;2302,5;5372,5
08-10-2020;6;7703;2310,9;5392,1
08-10-2020;7;7925;2377,5;5547,5
08-10-2020;8;8131;2439,3;5691,7
08-10-2020;9;8654;2596,2;6057,8
08-10-2020;10;9052;2715,6;6336,4
08-10-2020;11;9308;2792,4;6515,6
08-10-2020;12;9317;2795,1;6521,9
08-10-2020;13;9297;2789,1;6507,9
08-10-2020;14;9293;2787,9;6505,1
08-10-2020;15;9289;2786,7;6502,3
08-10-2020;16;9181;2754,3;6426,7
08-10-2020;17;9068;2720,4;6347,6
08-10-2020;18;8867;2660,1;6206,9
08-10-2020;19;8734;2620,2;6113,8
08-10-2020;20;8948;2684,4;6263,6
08-10-2020;21;9532;2859,6;6672,4
08-10-2020;22;9456;2836,8;6619,2
08-10-2020;23;9248;2774,4;6473,6
08-10-2020;24;8908;2672,4;6235,6
09-10-2020;1;8484;2545,2;5938,8
09-10-2020;2;8158;2447,4;5710,6
09-10-2020;3;7922;2376,6;5545,4
09-10-2020;4;7807;2342,1;5464,9
09-10-2020;5;7771;2331,3;5439,7
09-10-2020;6;7849;2354,7;5494,3
09-10-2020;7;8028;2408,4;5619,6
09-10-2020;8;8208;2462,4;5745,6
09-10-2020;9;8702;2610,6;6091,4
09-10-2020;10;9168;2750,4;6417,6
09-10-2020;11;9292;2787,6;6504,4
09-10-2020;12;9401;2820,3;6580,7
09-10-2020;13;9445;2833,5;6611,5
09-10-2020;14;9501;2850,3;6650,7
09-10-2020;15;9499;2849,7;6649,3
09-10-2020;16;9366;2809,8;6556,2
09-10-2020;17;9214;2764,2;6449,8
09-10-2020;18;8891;2667,3;6223,7
09-10-2020;19;8778;2633,4;6144,6
09-10-2020;20;8993;2697,9;6295,1
09-10-2020;21;9561;2868,3;6692,7
09-10-2020;22;9525;2857,5;6667,5
09-10-2020;23;9266;2779,8;6486,2
09-10-2020;24;8877;2663,1;6213,9
10-10-2020;1;8541;2562,3;5978,7
10-10-2020;2;8189;2456,7;5732,3
10-10-2020;3;7904;2371,2;5532,8
10-10-2020;4;7721;2316,3;5404,7
10-10-2020;5;7672;2301,6;5370,4
10-10-2020;6;7690;2307;5383
10-10-2020;7;7760;2328;5432
10-10-2020;8;7693;2307,9;5385,1
10-10-2020;9;7915;2374,5;5540,5
10-10-2020;10;8235;2470,5;5764,5
10-10-2020;11;8529;2558,7;5970,3
10-10-2020;12;8717;2615,1;6101,9
10-10-2020;13;8737;2621,1;6115,9
10-10-2020;14;8813;2643,9;6169,1
10-10-2020;15;8745;2623,5;6121,5
10-10-2020;16;8669;2600,7;6068,3
10-10-2020;17;8505;2551,5;5953,5
10-10-2020;18;8408;2522,4;5885,6
10-10-2020;19;8354;2506,2;5847,8
10-10-2020;20;8533;2559,9;5973,1
10-10-2020;21;8857;2657,1;6199,9
10-10-2020;22;9091;2727,3;6363,7
10-10-2020;23;8880;2664;6216
10-10-2020;24;8289;2486,7;5802,3
11-10-2020;1;8180;2454;5726
11-10-2020;2;7816;2344,8;5471,2
11-10-2020;3;7560;2268;5292
11-10-2020;4;7421;2226,3;5194,7
11-10-2020;5;7336;2200,8;5135,2
11-10-2020;6;7291;2187,3;5103,7
11-10-2020;7;7298;2189,4;5108,6
11-10-2020;8;7157;2147,1;5009,9
11-10-2020;9;7258;2177,4;5080,6
11-10-2020;10;7558;2267,4;5290,6
11-10-2020;11;7812;2343,6;5468,4
11-10-2020;12;8017;2405,1;5611,9
11-10-2020;13;8119;2435,7;5683,3
11-10-2020;14;8284;2485,2;5798,8
11-10-2020;15;8210;2463;5747
11-10-2020;16;8065;2419,5;5645,5
11-10-2020;17;7994;2398,2;5595,8
11-10-2020;18;8013;2403,9;5609,1
11-10-2020;19;7629;2288,7;5340,3
11-10-2020;20;7782;2334,6;5447,4
11-10-2020;21;8345;2503,5;5841,5
11-10-2020;22;8482;2544,6;5937,4
11-10-2020;23;8256;2476,8;5779,2
11-10-2020;24;7876;2362,8;5513,2
12-10-2020;1;8072;2421,6;5650,4
12-10-2020;2;7776;2332,8;5443,2
12-10-2020;3;7498;2249,4;5248,6
12-10-2020;4;7334;2200,2;5133,8
12-10-2020;5;7290;2187;5103
12-10-2020;6;7283;2184,9;5098,1
12-10-2020;7;7301;2190,3;5110,7
12-10-2020;8;7220;2166;5054
12-10-2020;9;7385;2215,5;5169,5
12-10-2020;10;7661;2298,3;5362,7
12-10-2020;11;7970;2391;5579
12-10-2020;12;8141;2442,3;5698,7
12-10-2020;13;8276;2482,8;5793,2
12-10-2020;14;8449;2534,7;5914,3
12-10-2020;15;8476;2542,8;5933,2
12-10-2020;16;8378;2513,4;5864,6
12-10-2020;17;8274;2482,2;5791,8
12-10-2020;18;8249;2474,7;5774,3
12-10-2020;19;8239;2471,7;5767,3
12-10-2020;20;8528;2558,4;5969,6
12-10-2020;21;9166;2749,8;6416,2
12-10-2020;22;9250;2775;6475
12-10-2020;23;8899;2669,7;6229,3
12-10-2020;24;8651;2595,3;6055,7
13-10-2020;1;8258;2477,4;5780,6
13-10-2020;2;7934;2380,2;5553,8
13-10-2020;3;7757;2327,1;5429,9
13-10-2020;4;7633;2289,9;5343,1
13-10-2020;5;7630;2289;5341
13-10-2020;6;7686;2305,8;5380,2
13-10-2020;7;7945;2383,5;5561,5
13-10-2020;8;8228;2468,4;5759,6
13-10-2020;9;8736;2620,8;6115,2
13-10-2020;10;9182;2754,6;6427,4
13-10-2020;11;9438;2831,4;6606,6
13-10-2020;12;9522;2856,6;6665,4
13-10-2020;13;9576;2872,8;6703,2
13-10-2020;14;9667;2900,1;6766,9
13-10-2020;15;9662;2898,6;6763,4
13-10-2020;16;9589;2876,7;6712,3
13-10-2020;17;9444;2833,2;6610,8
13-10-2020;18;9233;2769,9;6463,1
13-10-2020;19;9187;2756,1;6430,9
13-10-2020;20;9232;2769,6;6462,4
13-10-2020;21;9775;2932,5;6842,5
13-10-2020;22;9667;2900,1;6766,9
13-10-2020;23;9410;2823;6587
13-10-2020;24;9130;2739;6391
14-10-2020;1;8713;2613,9;6099,1
14-10-2020;2;8287;2486,1;5800,9
14-10-2020;3;7955;2386,5;5568,5
14-10-2020;4;7845;2353,5;5491,5
14-10-2020;5;7784;2335,2;5448,8
14-10-2020;6;7803;2340,9;5462,1
14-10-2020;7;7996;2398,8;5597,2
14-10-2020;8;8165;2449,5;5715,5
14-10-2020;9;8653;2595,9;6057,1
14-10-2020;10;9095;2728,5;6366,5
14-10-2020;11;9263;2778,9;6484,1
14-10-2020;12;9234;2770,2;6463,8
14-10-2020;13;9260;2778;6482
14-10-2020;14;9256;2776,8;6479,2
14-10-2020;15;9213;2763,9;6449,1
14-10-2020;16;9183;2754,9;6428,1
14-10-2020;17;9092;2727,6;6364,4
14-10-2020;18;8903;2670,9;6232,1
14-10-2020;19;8838;2651,4;6186,6
14-10-2020;20;9058;2717,4;6340,6
14-10-2020;21;9446;2833,8;6612,2
14-10-2020;22;9443;2832,9;6610,1
14-10-2020;23;9344;2803,2;6540,8
14-10-2020;24;8864;2659,2;6204,8
15-10-2020;1;8535;2560,5;5974,5
15-10-2020;2;8118;2435,4;5682,6
15-10-2020;3;7885;2365,5;5519,5
15-10-2020;4;7758;2327,4;5430,6
15-10-2020;5;7684;2305,2;5378,8
15-10-2020;6;7710;2313;5397
15-10-2020;7;7976;2392,8;5583,2
15-10-2020;8;8130;2439;5691
15-10-2020;9;8660;2598;6062
15-10-2020;10;9129;2738,7;6390,3
15-10-2020;11;9313;2793,9;6519,1
15-10-2020;12;9451;2835,3;6615,7
15-10-2020;13;9504;2851,2;6652,8
15-10-2020;14;9611;2883,3;6727,7
15-10-2020;15;9646;2893,8;6752,2
15-10-2020;16;9607;2882,1;6724,9
15-10-2020;17;9533;2859,9;6673,1
15-10-2020;18;9388;2816,4;6571,6
15-10-2020;19;9315;2794,5;6520,5
15-10-2020;20;9315;2794,5;6520,5
15-10-2020;21;9714;2914,2;6799,8
15-10-2020;22;9665;2899,5;6765,5
15-10-2020;23;9302;2790,6;6511,4
15-10-2020;24;9134;2740,2;6393,8
16-10-2020;1;8736;2620,8;6115,2
16-10-2020;2;8388;2516,4;5871,6
16-10-2020;3;8059;2417,7;5641,3
16-10-2020;4;7867;2360,1;5506,9
16-10-2020;5;7858;2357,4;5500,6
16-10-2020;6;8003;2400,9;5602,1
16-10-2020;7;8064;2419,2;5644,8
16-10-2020;8;8283;2484,9;5798,1
16-10-2020;9;8701;2610,3;6090,7
16-10-2020;10;9102;2730,6;6371,4
16-10-2020;11;9367;2810,1;6556,9
16-10-2020;12;9428;2828,4;6599,6
16-10-2020;13;9470;2841;6629
16-10-2020;14;9492;2847,6;6644,4
16-10-2020;15;9478;2843,4;6634,6
16-10-2020;16;9428;2828,4;6599,6
16-10-2020;17;9317;2795,1;6521,9
16-10-2020;18;9273;2781,9;6491,1
16-10-2020;19;8890;2667;6223
16-10-2020;20;8957;2687,1;6269,9
16-10-2020;21;9490;2847;6643
16-10-2020;22;9525;2857,5;6667,5
16-10-2020;23;9333;2799,9;6533,1
16-10-2020;24;9061;2718,3;6342,7
17-10-2020;1;8487;2546,1;5940,9
17-10-2020;2;8303;2490,9;5812,1
17-10-2020;3;8022;2406,6;5615,4
17-10-2020;4;7890;2367;5523
17-10-2020;5;7844;2353,2;5490,8
17-10-2020;6;7854;2356,2;5497,8
17-10-2020;7;7889;2366,7;5522,3
17-10-2020;8;7850;2355;5495
17-10-2020;9;8037;2411,1;5625,9
17-10-2020;10;8428;2528,4;5899,6
17-10-2020;11;8752;2625,6;6126,4
17-10-2020;12;8930;2679;6251
17-10-2020;13;8971;2691,3;6279,7
17-10-2020;14;9012;2703,6;6308,4
17-10-2020;15;8898;2669,4;6228,6
17-10-2020;16;8803;2640,9;6162,1
17-10-2020;17;8586;2575,8;6010,2
17-10-2020;18;8806;2641,8;6164,2
17-10-2020;19;8672;2601,6;6070,4
17-10-2020;20;8751;2625,3;6125,7
17-10-2020;21;9142;2742,6;6399,4
17-10-2020;22;9055;2716,5;6338,5
17-10-2020;23;8940;2682;6258
17-10-2020;24;8557;2567,1;5989,9
18-10-2020;1;8230;2469;5761
18-10-2020;2;7836;2350,8;5485,2
18-10-2020;3;7575;2272,5;5302,5
18-10-2020;4;7395;2218,5;5176,5
18-10-2020;5;7367;2210,1;5156,9
18-10-2020;6;7344;2203,2;5140,8
18-10-2020;7;7335;2200,5;5134,5
18-10-2020;8;7161;2148,3;5012,7
18-10-2020;9;7341;2202,3;5138,7
18-10-2020;10;7576;2272,8;5303,2
18-10-2020;11;7847;2354,1;5492,9
18-10-2020;12;8088;2426,4;5661,6
18-10-2020;13;8135;2440,5;5694,5
18-10-2020;14;8238;2471,4;5766,6
18-10-2020;15;8236;2470,8;5765,2
18-10-2020;16;8093;2427,9;5665,1
18-10-2020;17;7992;2397,6;5594,4
18-10-2020;18;8014;2404,2;5609,8
18-10-2020;19;8165;2449,5;5715,5
18-10-2020;20;8141;2442,3;5698,7
18-10-2020;21;8989;2696,7;6292,3
18-10-2020;22;9176;2752,8;6423,2
18-10-2020;23;8893;2667,9;6225,1
18-10-2020;24;8424;2527,2;5896,8
19-10-2020;1;8037;2411,1;5625,9
19-10-2020;2;7726;2317,8;5408,2
19-10-2020;3;7484;2245,2;5238,8
19-10-2020;4;7384;2215,2;5168,8
19-10-2020;5;7385;2215,5;5169,5
19-10-2020;6;7502;2250,6;5251,4
19-10-2020;7;7753;2325,9;5427,1
19-10-2020;8;8026;2407,8;5618,2
19-10-2020;9;8585;2575,5;6009,5
19-10-2020;10;9124;2737,2;6386,8
19-10-2020;11;9408;2822,4;6585,6
19-10-2020;12;9506;2851,8;6654,2
19-10-2020;13;9560;2868;6692
19-10-2020;14;9665;2899,5;6765,5
19-10-2020;15;9638;2891,4;6746,6
19-10-2020;16;9621;2886,3;6734,7
19-10-2020;17;9451;2835,3;6615,7
19-10-2020;18;9176;2752,8;6423,2
19-10-2020;19;8984;2695,2;6288,8
19-10-2020;20;9095;2728,5;6366,5
19-10-2020;21;9598;2879,4;6718,6
19-10-2020;22;9627;2888,1;6738,9
19-10-2020;23;9355;2806,5;6548,5
19-10-2020;24;8936;2680,8;6255,2
20-10-2020;1;8457;2537,1;5919,9
20-10-2020;2;8115;2434,5;5680,5
20-10-2020;3;7816;2344,8;5471,2
20-10-2020;4;7673;2301,9;5371,1
20-10-2020;5;7617;2285,1;5331,9
20-10-2020;6;7697;2309,1;5387,9
20-10-2020;7;7939;2381,7;5557,3
20-10-2020;8;8113;2433,9;5679,1
20-10-2020;9;8620;2586;6034
20-10-2020;10;9047;2714,1;6332,9
20-10-2020;11;9321;2796,3;6524,7
20-10-2020;12;9462;2838,6;6623,4
20-10-2020;13;9479;2843,7;6635,3
20-10-2020;14;9564;2869,2;6694,8
20-10-2020;15;9610;2883;6727
20-10-2020;16;9549;2864,7;6684,3
20-10-2020;17;9436;2830,8;6605,2
20-10-2020;18;9282;2784,6;6497,4
20-10-2020;19;9113;2733,9;6379,1
20-10-2020;20;9140;2742;6398
20-10-2020;21;9739;2921,7;6817,3
20-10-2020;22;9797;2939,1;6857,9
20-10-2020;23;9491;2847,3;6643,7
20-10-2020;24;9050;2715;6335
21-10-2020;1;8639;2591,7;6047,3
21-10-2020;2;8242;2472,6;5769,4
21-10-2020;3;7984;2395,2;5588,8
21-10-2020;4;7841;2352,3;5488,7
21-10-2020;5;7797;2339,1;5457,9
21-10-2020;6;7818;2345,4;5472,6
21-10-2020;7;8066;2419,8;5646,2
21-10-2020;8;8225;2467,5;5757,5
21-10-2020;9;8761;2628,3;6132,7
21-10-2020;10;9231;2769,3;6461,7
21-10-2020;11;9377;2813,1;6563,9
21-10-2020;12;9443;2832,9;6610,1
21-10-2020;13;9413;2823,9;6589,1
21-10-2020;14;9395;2818,5;6576,5
21-10-2020;15;9467;2840,1;6626,9
21-10-2020;16;9454;2836,2;6617,8
21-10-2020;17;9383;2814,9;6568,1
21-10-2020;18;9113;2733,9;6379,1
21-10-2020;19;8947;2684,1;6262,9
21-10-2020;20;9036;2710,8;6325,2
21-10-2020;21;9513;2853,9;6659,1
21-10-2020;22;9580;2874;6706
21-10-2020;23;9277;2783,1;6493,9
21-10-2020;24;8827;2648,1;6178,9
22-10-2020;1;8298;2489,4;5808,6
22-10-2020;2;8094;2428,2;5665,8
22-10-2020;3;7796;2338,8;5457,2
22-10-2020;4;7683;2304,9;5378,1
22-10-2020;5;7655;2296,5;5358,5
22-10-2020;6;7695;2308,5;5386,5
22-10-2020;7;7881;2364,3;5516,7
22-10-2020;8;8069;2420,7;5648,3
22-10-2020;9;8651;2595,3;6055,7
22-10-2020;10;9129;2738,7;6390,3
22-10-2020;11;9306;2791,8;6514,2
22-10-2020;12;9335;2800,5;6534,5
22-10-2020;13;9307;2792,1;6514,9
22-10-2020;14;9467;2840,1;6626,9
22-10-2020;15;9508;2852,4;6655,6
22-10-2020;16;9474;2842,2;6631,8
22-10-2020;17;9429;2828,7;6600,3
22-10-2020;18;9262;2778,6;6483,4
22-10-2020;19;9098;2729,4;6368,6
22-10-2020;20;9114;2734,2;6379,8
22-10-2020;21;9541;2862,3;6678,7
22-10-2020;22;9635;2890,5;6744,5
22-10-2020;23;9338;2801,4;6536,6
22-10-2020;24;8904;2671,2;6232,8
23-10-2020;1;8486;2545,8;5940,2
23-10-2020;2;8083;2424,9;5658,1
23-10-2020;3;7843;2352,9;5490,1
23-10-2020;4;7765;2329,5;5435,5
23-10-2020;5;7717;2315,1;5401,9
23-10-2020;6;7792;2337,6;5454,4
23-10-2020;7;8033;2409,9;5623,1
23-10-2020;8;8312;2493,6;5818,4
23-10-2020;9;8806;2641,8;6164,2
23-10-2020;10;9200;2760;6440
23-10-2020;11;9413;2823,9;6589,1
23-10-2020;12;9585;2875,5;6709,5
23-10-2020;13;9626;2887,8;6738,2
23-10-2020;14;9628;2888,4;6739,6
23-10-2020;15;9682;2904,6;6777,4
23-10-2020;16;9591;2877,3;6713,7
23-10-2020;17;9483;2844,9;6638,1
23-10-2020;18;9204;2761,2;6442,8
23-10-2020;19;9033;2709,9;6323,1
23-10-2020;20;9075;2722,5;6352,5
23-10-2020;21;9558;2867,4;6690,6
23-10-2020;22;9662;2898,6;6763,4
23-10-2020;23;9321;2796,3;6524,7
23-10-2020;24;8908;2672,4;6235,6
24-10-2020;1;8373;2511,9;5861,1
24-10-2020;2;8128;2438,4;5689,6
24-10-2020;3;7859;2357,7;5501,3
24-10-2020;4;7777;2333,1;5443,9
24-10-2020;5;7775;2332,5;5442,5
24-10-2020;6;7768;2330,4;5437,6
24-10-2020;7;7809;2342,7;5466,3
24-10-2020;8;7759;2327,7;5431,3
24-10-2020;9;8016;2404,8;5611,2
24-10-2020;10;8456;2536,8;5919,2
24-10-2020;11;8743;2622,9;6120,1
24-10-2020;12;8849;2654,7;6194,3
24-10-2020;13;8844;2653,2;6190,8
24-10-2020;14;8906;2671,8;6234,2
24-10-2020;15;8907;2672,1;6234,9
24-10-2020;16;8772;2631,6;6140,4
24-10-2020;17;8635;2590,5;6044,5
24-10-2020;18;8439;2531,7;5907,3
