Fecha;Hora;"Gx Eólica
[MW]";"Gx. Geotérmica
[MW]";"Gx Hidráulica Pasada
[MW]";"Gx Hidráulica Embalse
[MW]";"Gx Solar
[MW]";Fecha;Hora;"Demanda
[MW]";Demanda Renovable [MW];Demanda No Renovable [MW];Produccion total;Condicion;Energia faltante [MW];Demanda No Renovable real [MW];Energia vertida
27-07-2021;5;1247,144669;44,0404;199,7916372;650,3123;29,6272767;27-07-2021;5;8487;2545,989175;5940,641409;2170,916283;VERDADERO;375,0728926;6315,714302;
27-07-2021;6;1251,87218;43,9262;199,2888074;644,7232;29,68959746;27-07-2021;6;8566;2569,661717;5995,877339;2169,499985;VERDADERO;400,1617319;6396,039071;
27-07-2021;7;1232,676275;44,4401;198,3770209;713,33696;29,71852853;27-07-2021;7;8951;2685,252611;6265,589426;2218,548884;VERDADERO;466,7037265;6732,293152;
27-07-2021;8;1207,879473;44,3337;193,8477653;814,35304;133,3949771;27-07-2021;8;9493;2847,977212;6645,280161;2393,808955;VERDADERO;454,1682565;7099,448418;
27-07-2021;9;1112,034915;44,5193;193,1220124;803,70944;1365,984852;27-07-2021;9;10238;3071,38274;7166,559726;3519,370519;FALSO;;7166,559726;-447,9877795
27-07-2021;10;999,968568;44,2391;191,3518798;759,38152;2494,720437;27-07-2021;10;10801;3240,331449;7560,773381;4489,661505;FALSO;;7560,773381;-1249,330056
27-07-2021;11;971,8615302;43,6839;194,0841321;743,99312;2880,96107;27-07-2021;11;11044;3313,283969;7730,995927;4834,583752;FALSO;;7730,995927;-1521,299784
27-07-2021;12;1157,629704;43,4458;197,3638667;731,57824;2950,269789;27-07-2021;12;10946;3283,82593;7662,260502;5080,2874;FALSO;;7662,260502;-1796,46147
27-07-2021;13;1347,727149;43,074;195,4032673;701,11048;2958,846781;27-07-2021;13;10779;3233,61448;7545,100453;5246,161677;FALSO;;7545,100453;-2012,547197
27-07-2021;14;1546,755563;42,9985;194,8582345;674,9828;2962,106797;27-07-2021;14;10606;3181,691074;7423,945839;5421,701895;FALSO;;7423,945839;-2240,01082
27-07-2021;15;1712,217894;42,5845;192,8836874;695,18222;2986,18719;27-07-2021;15;10475;3142,515257;7332,535599;5629,055491;FALSO;;7332,535599;-2486,540235
27-07-2021;16;1841,797613;42,2903;193,4730713;685,63608;2922,862538;27-07-2021;16;10348;3104,368388;7243,52624;5686,059602;FALSO;;7243,52624;-2581,691214
27-07-2021;17;2009,696815;42,5135;195,9613174;705,48514;2425,169441;27-07-2021;17;10296;3088,745059;7207,071805;5378,826213;FALSO;;7207,071805;-2290,081154
27-07-2021;18;2012,526482;43,0362;203,8769151;896,9796;926,6584925;27-07-2021;18;10081;3024,172131;7056,40164;4083,07769;FALSO;;7056,40164;-1058,905558
27-07-2021;19;1912,692826;43,9007;208,6573084;1280,70186;86,14383741;27-07-2021;19;10268;3080,500284;7187,833997;3532,096532;FALSO;;7187,833997;-451,5962474
27-07-2021;20;1700,798404;44,1374;211,0992451;1474,251;30,78135181;27-07-2021;20;10483;3144,961352;7338,243155;3461,067401;FALSO;;7338,243155;-316,1060489
27-07-2021;21;1423,063023;44,2612;211,9364831;1632,12554;29,60189336;27-07-2021;21;10421;3126,400285;7294,933998;3340,988139;FALSO;;7294,933998;-214,5878548
27-07-2021;22;1340,32618;44,4005;211,8895895;1860,39896;29,60181757;27-07-2021;22;10452;3135,590698;7316,378296;3486,617047;FALSO;;7316,378296;-351,0263487
27-07-2021;23;1274,599721;44,3987;206,6660183;1953,1026;29,60180379;27-07-2021;23;10442;3132,581034;7309,355746;3508,368843;FALSO;;7309,355746;-375,7878092
27-07-2021;24;1181,169528;44,5101;199,60143;1562,5881;29,60183834;27-07-2021;24;10043;3013,032742;7030,409732;3017,470996;FALSO;;7030,409732;-4,438254038
28-07-2021;1;1061,406706;44,6893;195,3294453;1206,3583;29,60181742;28-07-2021;1;9362;2808,653398;6553,524596;2537,385569;VERDADERO;271,2678296;6824,792426;
28-07-2021;2;771,3554276;44,683;195,8236755;1131,58916;29,60198049;28-07-2021;2;8833;2649,955422;6183,229319;2173,053244;VERDADERO;476,9021787;6660,131498;
28-07-2021;3;737,4445109;44,2826;195,9734884;824,0392;29,60194463;28-07-2021;3;8560;2568,047461;5992,110743;1831,341744;VERDADERO;736,7057174;6728,816461;
28-07-2021;4;762,3613762;44,3454;200,6232743;647,12282;29,60199477;28-07-2021;4;8422;2526,719887;5895,679737;1684,054865;VERDADERO;842,665022;6738,344759;
28-07-2021;5;786,0790834;33,2664;198,7038423;615,5343;29,62071891;28-07-2021;5;8393;2517,94086;5875,195339;1663,204345;VERDADERO;854,736515;6729,931854;
28-07-2021;6;769,7602002;23,1642;195,9461444;625,23938;29,6862293;28-07-2021;6;8497;2549,060689;5947,808275;1643,796154;VERDADERO;905,2645353;6853,07281;
28-07-2021;7;761,1276047;23,2199;187,1654249;823,79474;29,71932159;28-07-2021;7;8844;2653,050197;6190,450461;1825,026991;VERDADERO;828,0232063;7018,473667;
28-07-2021;8;803,6984601;23,2019;182,0630594;1237,11482;145,8464664;28-07-2021;8;9460;2838,009736;6622,022717;2391,924706;VERDADERO;446,0850299;7068,107747;
28-07-2021;9;746,3344483;23,2009;181,0346094;1035,81312;1436,623349;28-07-2021;9;10237;3070,993183;7165,650761;3423,006427;FALSO;;7165,650761;-352,0132434
28-07-2021;10;659,1071055;34,4418;181,2461621;1087,95994;2607,149075;28-07-2021;10;10860;3258,023301;7602,05437;4569,904083;FALSO;;7602,05437;-1311,880781
28-07-2021;11;748,7998304;43,8754;175,8999487;927,87054;2921,883821;28-07-2021;11;10995;3298,43885;7696,357316;4818,32954;FALSO;;7696,357316;-1519,89069
28-07-2021;12;830,9682773;43,032;174,6728681;878,11948;2926,936716;28-07-2021;12;10847;3254,161205;7593,042812;4853,729341;FALSO;;7593,042812;-1599,568136
28-07-2021;13;758,3536561;43,1789;184,3253405;858,04332;2926,302773;28-07-2021;13;10616;3184,924641;7431,490828;4770,20399;FALSO;;7431,490828;-1585,279349
28-07-2021;14;774,7172281;42,8634;183,8349262;749,448;2939,170086;28-07-2021;14;10433;3129,763795;7302,782189;4690,03364;FALSO;;7302,782189;-1560,269845
28-07-2021;15;837,4664666;42,8252;182,6277345;725,70724;2945,506525;28-07-2021;15;10295;3088,629904;7206,803108;4734,133166;FALSO;;7206,803108;-1645,503262
28-07-2021;16;862,7281385;42,928;184,9467368;701,8148;2915,000537;28-07-2021;16;10263;3079,001006;7184,335682;4707,418212;FALSO;;7184,335682;-1628,417206
28-07-2021;17;886,1694138;43,1745;184,1188149;717,71452;2476,091767;28-07-2021;17;10196;3058,732507;7137,042516;4307,269016;FALSO;;7137,042516;-1248,536509
28-07-2021;18;1039,495438;43,4871;189,9121921;1221,98076;924,5426275;28-07-2021;18;9748;2924,497274;6823,826973;3419,418118;FALSO;;6823,826973;-494,9208434
28-07-2021;19;1000,591848;43,0417;192,5607547;1627,55162;83,71161965;28-07-2021;19;9983;2994,971083;6988,26586;2947,457542;VERDADERO;47,51354045;7035,7794;
28-07-2021;20;830,7312392;43,9166;197,1616399;1880,48508;12,38861893;28-07-2021;20;10449;3134,766605;7314,455412;2964,683178;VERDADERO;170,0834271;7484,538839;
28-07-2021;21;755,1802738;43,9198;196,2201997;1817,65864;0;28-07-2021;21;10393;3117,961083;7275,242527;2812,978914;VERDADERO;304,9821696;7580,224697;
28-07-2021;22;736,9035479;43,4131;194,4841293;1814,75878;0;28-07-2021;22;10357;3107,208795;7250,153856;2789,559557;VERDADERO;317,6492382;7567,803094;
28-07-2021;23;727,9761213;43,5422;189,8083019;1907,90854;0;28-07-2021;23;10365;3109,364019;7255,182711;2869,235163;VERDADERO;240,1288557;7495,311566;
28-07-2021;24;719,4279419;43,969;196,8414993;1728,1157;0;28-07-2021;24;9705;2911,598952;6793,730888;2688,354141;VERDADERO;223,244811;7016,975699;
29-07-2021;1;687,3033907;44,0548;193,4148365;1586,20196;0;29-07-2021;1;9471;2841,17124;6629,39956;2510,974987;VERDADERO;330,1962529;6959,595813;
29-07-2021;2;679,9403163;44,1998;193,8919342;1148,20676;0;29-07-2021;2;8925;2677,466684;6247,422263;2066,238811;VERDADERO;611,2278735;6858,650136;
29-07-2021;3;680,4868684;44,2775;185,0408846;801,17232;0;29-07-2021;3;8647;2594,159996;6053,039991;1710,977573;VERDADERO;883,1824232;6936,222414;
29-07-2021;4;679,1159224;44,1599;184,9539154;675,5683;0;29-07-2021;4;8408;2522,493239;5885,817557;1583,798038;VERDADERO;938,6952007;6824,512757;
29-07-2021;5;726,8794743;44,1636;182,8295009;679,43416;0;29-07-2021;5;8400;2520,091524;5880,213556;1633,306735;VERDADERO;886,7847889;6766,998345;
29-07-2021;6;713,4730353;44,1416;181,8003587;710,77064;0;29-07-2021;6;8494;2548,143131;5945,667306;1650,185634;VERDADERO;897,9574972;6843,624803;
29-07-2021;7;740,2845691;44,306;182,1839196;857,17662;0,117137778;29-07-2021;7;8857;2657,129422;6199,96865;1824,068246;VERDADERO;833,0611751;7033,029825;
29-07-2021;8;752,5320615;44,4471;178,580592;1189,80164;109,484541;29-07-2021;8;9437;2831,236573;6606,218671;2274,845935;VERDADERO;556,3906389;7162,60931;
29-07-2021;9;659,2467777;44,253;178,3909919;1065,05062;1265,497556;29-07-2021;9;10240;3071,922475;7167,819107;3212,438946;FALSO;;7167,819107;-140,5164711
29-07-2021;10;399,26216;43,6657;177,768532;1055,63958;2417,156305;29-07-2021;10;10694;3208,066972;7485,489602;4093,492277;FALSO;;7485,489602;-885,4253048
29-07-2021;11;209,3920612;43,6535;177,5131045;1023,17954;2802,468492;29-07-2021;11;10761;3228,359831;7532,839607;4256,206698;FALSO;;7532,839607;-1027,846866
29-07-2021;12;143,8818385;43,19;178,0551477;918,97608;2774,8348;29-07-2021;12;10670;3200,995166;7468,988721;4058,937866;FALSO;;7468,988721;-857,9427
29-07-2021;13;139,5695443;42,7086;183,6509271;868,02524;2861,47639;29-07-2021;13;10489;3146,629541;7342,135596;4095,430701;FALSO;;7342,135596;-948,8011602
29-07-2021;14;224,6686787;42,033;183,5284814;740,94932;2835,326682;29-07-2021;14;10357;3107,086829;7249,869269;4026,506162;FALSO;;7249,869269;-919,4193327
29-07-2021;15;278,8247698;41,9268;180,6706111;717,9279;2838,167833;29-07-2021;15;10179;3053,593464;7125,051417;4057,517914;FALSO;;7125,051417;-1003,92445
29-07-2021;16;274,8454842;41,8214;183,6681589;715,10058;2719,638947;29-07-2021;16;10092;3027,470312;7064,097395;3935,07457;FALSO;;7064,097395;-907,604258
29-07-2021;17;263,9561905;42,2769;185,9697057;748,35418;2278,189949;29-07-2021;17;10108;3032,457885;7075,735064;3518,746925;FALSO;;7075,735064;-486,2890404
29-07-2021;18;298,6113457;42,9913;196,6455142;992,00512;862,1060313;29-07-2021;18;9770;2931,126271;6839,294632;2392,359311;VERDADERO;538,7669596;7378,061592;
29-07-2021;19;291,9784632;43,3539;200,8116786;1458,14832;117,3744335;29-07-2021;19;9928;2978,39201;6949,581356;2111,666795;VERDADERO;866,7252144;7816,30657;
29-07-2021;20;222,8198729;43,6307;203,8791589;1910,4518;87,13276623;29-07-2021;20;10209;3062,657219;7146,200177;2467,914298;VERDADERO;594,7429205;7740,943097;
29-07-2021;21;164,6883544;44,009;203,5209903;1926,05026;88,20196571;29-07-2021;21;10223;3066,791684;7155,847263;2426,47057;VERDADERO;640,3211137;7796,168377;
29-07-2021;22;148,3610499;44,273;199,1814978;1942,317;87,10195357;29-07-2021;22;10153;3045,96721;7107,256824;2421,234501;VERDADERO;624,7327091;7731,989533;
29-07-2021;23;168,0785;43,6982;195,2269401;1910,00122;86,30192553;29-07-2021;23;10134;3040,273803;7093,972208;2403,306786;VERDADERO;636,9670178;7730,939226;
29-07-2021;24;165,6922554;43,5806;194,4310109;1725,41312;86,00202075;29-07-2021;24;9900;2969,908174;6929,78574;2215,119007;VERDADERO;754,7891672;7684,574907;
30-07-2021;1;172,89551;43,6476;192,0638883;1396,4965;85,40204037;30-07-2021;1;9365;2809,543407;6555,601283;1890,505539;VERDADERO;919,0378684;7474,639152;
30-07-2021;2;197,2510559;43,6259;194,5748089;898,2525;33,30192851;30-07-2021;2;8829;2648,574613;6180,007431;1367,006193;VERDADERO;1281,56842;7461,575851;
30-07-2021;3;130,453;43,7244;182,3602784;746,1295;0;30-07-2021;3;8543;2563,026457;5980,395066;1102,667178;VERDADERO;1460,359279;7440,754345;
30-07-2021;4;91,65306727;43,8539;182,9366184;694,101;0;30-07-2021;4;8395;2518,579063;5876,684481;1012,544586;VERDADERO;1506,034478;7382,718959;
30-07-2021;5;145,6793227;44,28;183,2035901;664,988;0;30-07-2021;5;8359;2507,767342;5851,457132;1038,150913;VERDADERO;1469,61643;7321,073562;
30-07-2021;6;267,4707659;44,2193;183,0582647;686,1755;0;30-07-2021;6;8402;2520,618571;5881,443332;1180,923831;VERDADERO;1339,69474;7221,138073;
30-07-2021;7;278,0885327;44,0453;184,1391037;811,4465;0,109576494;30-07-2021;7;8789;2636,814549;6152,56728;1317,829013;VERDADERO;1318,985536;7471,552816;
30-07-2021;8;257,3767745;43,5375;183,9600571;1147,091;83,48352235;30-07-2021;8;9375;2812,546548;6562,608612;1715,448854;VERDADERO;1097,097694;7659,706307;
30-07-2021;9;344,7408193;43,4809;187,5446667;1063,2605;1165,602752;30-07-2021;9;10100;3030,012397;7070,028926;2804,629638;VERDADERO;225,382759;7295,411685;
30-07-2021;10;334,7813274;43,0075;181,7128328;1161,692;2123,633368;30-07-2021;10;10575;3172,351033;7402,15241;3844,827028;FALSO;;7402,15241;-672,4759955
30-07-2021;11;206,4974295;42,5821;187,903294;1330,907;2718,134947;30-07-2021;11;10846;3253,726173;7592,027737;4486,024771;FALSO;;7592,027737;-1232,298597
30-07-2021;12;270,0792925;41,9334;198,7619034;1052,573;2779,672494;30-07-2021;12;10851;3255,377641;7595,881162;4343,02009;FALSO;;7595,881162;-1087,642449
30-07-2021;13;384,4132284;41,392;207,698858;846,2095;2812,697646;30-07-2021;13;10733;3219,879701;7513,052636;4292,411232;FALSO;;7513,052636;-1072,531531
30-07-2021;14;574,7117974;41,2011;210,3990617;710,3605;2847,621058;30-07-2021;14;10493;3147,764741;7344,784395;4384,293517;FALSO;;7344,784395;-1236,528777
30-07-2021;15;781,6583186;41,5268;207,9861407;697,4155;2807,145652;30-07-2021;15;10418;3125,484907;7292,798116;4535,732411;FALSO;;7292,798116;-1410,247504
30-07-2021;16;876,5992653;41,6539;207,4709873;688,431;2626,355965;30-07-2021;16;10264;3079,280469;7184,987762;4440,511118;FALSO;;7184,987762;-1361,230648
30-07-2021;17;930,2932672;42,0078;203,2937564;674,3075;2149,60548;30-07-2021;17;10147;3044,087888;7102,871738;3999,507804;FALSO;;7102,871738;-955,4199159
30-07-2021;18;830,5263465;42,6649;201,0791601;798,696;832,0354532;30-07-2021;18;9801;2940,22788;6860,53172;2705,00186;VERDADERO;235,2260204;7095,757741;
30-07-2021;19;818,9913676;43,1211;202,5215488;1146,0645;98,43140353;30-07-2021;19;9929;2978,846;6950,640666;2309,12992;VERDADERO;669,7160798;7620,356746;
30-07-2021;20;752,1040986;43,3084;202,4554693;1358,386;60,97038154;30-07-2021;20;10079;3023,592154;7055,04836;2417,224349;VERDADERO;606,3678048;7661,416165;
30-07-2021;21;999,7250475;43,5861;207,7469692;1270,296;59,4017632;30-07-2021;21;10075;3022,400623;7052,268121;2580,75588;VERDADERO;441,6447435;7493,912865;
30-07-2021;22;1248,682859;43,6233;208,9804047;1226,1;59,40195244;30-07-2021;22;10051;3015,300211;7035,700493;2786,788516;VERDADERO;228,5116952;7264,212188;
30-07-2021;23;1459,450256;43,767;209,8271318;1201,4975;51,8019935;30-07-2021;23;10121;3036,160446;7084,374373;2966,343881;VERDADERO;69,81656425;7154,190937;
30-07-2021;24;1434,405045;43,7828;212,5574462;973,2495;0;30-07-2021;24;9970;2990,961238;6978,909556;2663,994791;VERDADERO;326,9664471;7305,876003;
31-07-2021;1;1386,240365;43,8104;203,2861055;983,865;0;31-07-2021;1;9477;2843,082578;6633,859349;2617,201871;VERDADERO;225,8807075;6859,740056;
31-07-2021;2;1272,013502;43,6498;199,5392547;928,142;0;31-07-2021;2;8988;2696,331737;6291,440719;2443,344557;VERDADERO;252,9871799;6544,427899;
31-07-2021;3;1149,032731;43,7959;199,6968346;897,0835;0;31-07-2021;3;8527;2558,246926;5969,242827;2289,608966;VERDADERO;268,6379602;6237,880787;
31-07-2021;4;1115,267985;43,8355;200,2949462;840,32;0;31-07-2021;4;8363;2509,024954;5854,391558;2199,718431;VERDADERO;309,3065224;6163,698081;
31-07-2021;5;995,0189195;43,7592;199,9388148;922,2565;0;31-07-2021;5;8257;2477,234585;5780,214032;2160,973434;VERDADERO;316,2611507;6096,475183;
31-07-2021;6;896,1282473;43,7772;198,4940788;825,2825;0;31-07-2021;6;8285;2485,467215;5799,423501;1963,682026;VERDADERO;521,7851888;6321,20869;
31-07-2021;7;912,4877646;44,0483;197,8213867;722,225;0;31-07-2021;7;8360;2507,864786;5851,684501;1876,582451;VERDADERO;631,2823348;6482,966836;
31-07-2021;8;983,2403853;43,526;193,0373451;714,1;64,1888105;31-07-2021;8;8452;2535,566862;5916,322678;1998,092541;VERDADERO;537,4743209;6453,796998;
31-07-2021;9;882,2567161;43,0892;191,7881221;703,799;1031,702556;31-07-2021;9;8735;2620,463594;6114,415052;2852,635594;FALSO;;6114,415052;-232,1720003
31-07-2021;10;811,3387144;42,1668;188,3448116;612,949;2199,34168;31-07-2021;10;9242;2772,561641;6469,310496;3854,141006;FALSO;;6469,310496;-1081,579365
31-07-2021;11;820,1937156;41,0613;183,4285258;655,903;2625,191128;31-07-2021;11;9642;2892,609116;6749,42127;4325,777669;FALSO;;6749,42127;-1433,168554
31-07-2021;12;774,8871561;41,181;181,7474779;589,7555;2849,060382;31-07-2021;12;9689;2906,772065;6782,468153;4436,631516;FALSO;;6782,468153;-1529,859451
31-07-2021;13;781,6597048;41,9657;184,2338875;611,1325;2920,013401;31-07-2021;13;9584;2875,335608;6709,116418;4539,005193;FALSO;;6709,116418;-1663,669586
31-07-2021;14;789,021991;42,0185;181,9849115;634,3345;2961,895163;31-07-2021;14;9457;2837,086572;6619,868667;4609,255066;FALSO;;6619,868667;-1772,168494
31-07-2021;15;747,2528649;41,7198;181,1528891;666,7605;2972,917563;31-07-2021;15;9307;2792,232963;6515,210247;4609,803617;FALSO;;6515,210247;-1817,570654
31-07-2021;16;845,1003895;36,9689;180,5368249;604,3535;2800,067202;31-07-2021;16;9153;2745,794511;6406,85386;4467,026816;FALSO;;6406,85386;-1721,232305
31-07-2021;17;1155,279464;20,7177;180,9323064;664,6725;2274,123532;31-07-2021;17;9018;2705,270191;6312,297112;4295,725502;FALSO;;6312,297112;-1590,455311
31-07-2021;18;1242,869399;43,6619;183,9080321;755,955;834,1559312;31-07-2021;18;9024;2707,249414;6316,9153;3060,550262;FALSO;;6316,9153;-353,300848
31-07-2021;19;1243,422484;43,1215;194,4361608;1392,748;110,193807;31-07-2021;19;9658;2897,449911;6760,716459;2983,921952;FALSO;;6760,716459;-86,47204095
31-07-2021;20;1018,163316;43,4769;199,3673381;1699,558;36,71716345;31-07-2021;20;9936;2980,713717;6954,998674;2997,282718;FALSO;;6954,998674;-16,56900012
31-07-2021;21;832,6772215;43,4931;208,0521758;1946,641;0;31-07-2021;21;9974;2992,281985;6981,991298;3030,863497;FALSO;;6981,991298;-38,58151258
31-07-2021;22;887,6109962;43,7179;208,8827483;1907,884;0;31-07-2021;22;9943;2983,007389;6960,350574;3048,095645;FALSO;;6960,350574;-65,08825576
31-07-2021;23;1122,104305;44,0705;203,5507962;1522,503;0;31-07-2021;23;9730;2918,853199;6810,657464;2892,228601;VERDADERO;26,62459751;6837,282061;
31-07-2021;24;1273,363338;44,1273;199,8546946;1158,7295;0;31-07-2021;24;9391;2817,259174;6573,604739;2676,074833;VERDADERO;141,1843414;6714,789081;
01-08-2021;1;1104,357485;49,5953;190,9079363;962,0315;0;01-08-2021;1;8971;2691,168077;6279,392179;2306,892221;VERDADERO;384,2758554;6663,668035;
01-08-2021;2;1142,923029;49,4591;190,6584959;801,15418;0;01-08-2021;2;8262;2478,747651;5783,744519;2184,194805;VERDADERO;294,5528463;6078,297366;
01-08-2021;3;1270,822738;49,2249;182,6597244;745,27126;0;01-08-2021;3;8143;2442,89566;5700,089874;2247,978622;VERDADERO;194,9170378;5895,006911;
01-08-2021;4;1318,013872;49,0878;182,0182312;762,98032;0;01-08-2021;4;7938;2381,376765;5556,545784;2312,100223;VERDADERO;69,27654138;5625,822325;
01-08-2021;5;1337,474183;48,93;179,8028067;787,64358;0;01-08-2021;5;7809;2342,815591;5466,569711;2353,85057;FALSO;-11,03497912;5455,534732;
01-08-2021;6;1290,555559;48,9457;174,7488502;751,92422;0;01-08-2021;6;7754;2326,129067;5427,634489;2266,174329;VERDADERO;59,95473734;5487,589226;
01-08-2021;7;1227,45084;49,1911;175,2233686;804,93648;0;01-08-2021;7;7759;2327,728395;5431,366255;2256,801789;VERDADERO;70,9266065;5502,292862;
01-08-2021;8;1092,074036;49,1345;169,378172;839,30528;116,803334;01-08-2021;8;7718;2315,307509;5402,384189;2266,695322;VERDADERO;48,61218749;5450,996376;
01-08-2021;9;1123,297201;46,9948;168,5853314;736,17256;1271,062743;01-08-2021;9;7773;2332,032775;5441,409808;3346,112635;FALSO;;5441,409808;-1014,079861
01-08-2021;10;1076,161657;18,6605;169,8340183;757,32504;2478,352545;01-08-2021;10;8164;2449,137476;5714,65411;4500,33376;FALSO;;5714,65411;-2051,196285
01-08-2021;11;966,2394183;48,1088;172,5809343;847,27726;2886,355071;01-08-2021;11;8497;2549,103827;5947,908931;4920,561484;FALSO;;5947,908931;-2371,457656
01-08-2021;12;1048,452733;47,662;173,3184886;759,90148;2948,64859;01-08-2021;12;8634;2590,328412;6044,099627;4977,983292;FALSO;;6044,099627;-2387,65488
01-08-2021;13;1027,587242;46,863;170,4271826;799,5776;2996,329161;01-08-2021;13;8653;2595,819628;6056,912466;5040,784186;FALSO;;6056,912466;-2444,964558
01-08-2021;14;1070,141554;46,5586;171,1409767;797,92394;3042,693386;01-08-2021;14;8729;2618,607132;6110,083307;5128,458457;FALSO;;6110,083307;-2509,851325
01-08-2021;15;1095,395635;46,5294;170,5334061;801,29116;3072,714598;01-08-2021;15;8643;2592,855628;6049,996465;5186,464199;FALSO;;6049,996465;-2593,608571
01-08-2021;16;1137,057431;32,441;165,9709346;777,72196;2950,341968;01-08-2021;16;8489;2546,811672;5942,560568;5063,533294;FALSO;;5942,560568;-2516,721622
01-08-2021;17;1164,34947;25,2944;166,92188;890,63564;2492,548781;01-08-2021;17;8514;2554,103728;5959,575366;4739,750171;FALSO;;5959,575366;-2185,646443
01-08-2021;18;1203,481797;46,1432;178,0172931;1139,2601;987,8058997;01-08-2021;18;8763;2628,751288;6133,753004;3554,70829;FALSO;;6133,753004;-925,9570023
01-08-2021;19;1350,886465;46,2991;189,8708874;1639,2377;141,9137604;01-08-2021;19;9430;2828,93294;6600,843526;3368,207913;FALSO;;6600,843526;-539,2749729
01-08-2021;20;1159,312956;46,9628;190,5480446;1898,4538;90,17904326;01-08-2021;20;9812;2943,524675;6868,224242;3385,456644;FALSO;;6868,224242;-441,9319687
01-08-2021;21;948,733063;47,6694;195,5298477;1644,2902;89,00203324;01-08-2021;21;9904;2971,340452;6933,127722;2925,224544;VERDADERO;46,11590833;6979,24363;
01-08-2021;22;969,4743714;48,4279;199,4361524;1447,1777;31,30200188;01-08-2021;22;9886;2965,939853;6920,526323;2695,818126;VERDADERO;270,1217272;7190,648051;
01-08-2021;23;1223,315052;48,7581;194,0798031;1035,3984;0;01-08-2021;23;9580;2874,136892;6706,319414;2501,551355;VERDADERO;372,5855367;7078,904951;
01-08-2021;24;1243,890233;48,895;187,1640109;914,4308;0;01-08-2021;24;9069;2720,720999;6348,348999;2394,380044;VERDADERO;326,3409555;6674,689954;
02-08-2021;1;1092,806745;48,9177;176,2398429;834,0802;40,90198661;02-08-2021;1;8671;2601,334218;6069,779842;2192,946475;VERDADERO;408,3877434;6478,167585;
02-08-2021;2;976,8245576;49,3587;173,1988452;754,4411;89,00194695;02-08-2021;2;8232;2469,675937;5762,577187;2042,82515;VERDADERO;426,8507877;6189,427975;
02-08-2021;3;889,1561233;49,455;171,8937655;763,4641;42,40201163;02-08-2021;3;7908;2372,277105;5535,313246;1916,371;VERDADERO;455,906105;5991,219351;
02-08-2021;4;893,289563;49,476;171,2863882;638,5791;0;02-08-2021;4;7779;2333,609852;5445,089655;1752,631051;VERDADERO;580,9788009;6026,068456;
02-08-2021;5;937,4068447;49,1873;170,3561259;624,3532;0;02-08-2021;5;7731;2319,26433;5411,616771;1781,303471;VERDADERO;537,9608597;5949,57763;
02-08-2021;6;976,6942233;49,5237;171,6800463;644,3348;0;02-08-2021;6;7793;2338,045348;5455,439145;1842,23277;VERDADERO;495,812578;5951,251723;
02-08-2021;7;1014,723012;49,3928;170,5023144;901,4414;0,11076888;02-08-2021;7;8225;2467,391047;5757,245777;2136,170295;VERDADERO;331,2207519;6088,466529;
02-08-2021;8;1116,162051;49,4465;166,3450996;1225,8686;104,0519239;02-08-2021;8;8840;2652,047158;6188,110036;2661,874175;FALSO;;6188,110036;-9,82701633
02-08-2021;9;1074,630243;48,8071;166,3720767;743,9397;1353,377883;02-08-2021;9;9504;2851,077371;6652,513865;3387,127003;FALSO;;6652,513865;-536,049632
02-08-2021;10;1077,273259;48,2639;166,0151248;696,0245;2581,17089;02-08-2021;10;10067;3020,151927;7047,021162;4568,747674;FALSO;;7047,021162;-1548,595747
02-08-2021;11;1046,486211;46,8085;165,6055051;663,3273;2958,082321;02-08-2021;11;10118;3035,445239;7082,705557;4880,309837;FALSO;;7082,705557;-1844,864599
02-08-2021;12;1032,498599;46,2483;165,4632961;697,3692;2988,766142;02-08-2021;12;10066;3019,926136;7046,494318;4930,345537;FALSO;;7046,494318;-1910,419401
02-08-2021;13;1067,855178;46,1374;169,8015681;615,0115;3021,163242;02-08-2021;13;10030;3008,959034;7020,904412;4919,968888;FALSO;;7020,904412;-1911,009855
02-08-2021;14;990,1217172;45,6018;169,5195297;637,7276;2984,910954;02-08-2021;14;10018;3005,322841;7012,419962;4827,881601;FALSO;;7012,419962;-1822,55876
02-08-2021;15;951,8574658;43,9918;167,445205;690,0961;2970,503627;02-08-2021;15;9910;2972,914416;6936,800303;4823,894198;FALSO;;6936,800303;-1850,979782
02-08-2021;16;956,9813893;43,7468;168,7901626;634,3924;2899,190724;02-08-2021;16;9840;2951,879734;6887,719379;4703,101476;FALSO;;6887,719379;-1751,221742
02-08-2021;17;947,3759895;44,6184;168,8512642;644,3436;2379,186316;02-08-2021;17;9809;2942,713951;6866,332551;4184,37557;FALSO;;6866,332551;-1241,661619
02-08-2021;18;949,8342553;45,0571;175,8224637;997,3549;872,0597776;02-08-2021;18;9682;2904,699443;6777,632034;3040,128497;FALSO;;6777,632034;-135,4290533
02-08-2021;19;892,4624094;45,2676;183,299557;1689,064;52,2436562;02-08-2021;19;9980;2994,139841;6986,326295;2862,337223;VERDADERO;131,8026182;7118,128913;
02-08-2021;20;843,9653392;46,7434;177,0518131;1887,6836;0,507274935;02-08-2021;20;10159;3047,646247;7111,174576;2955,951427;VERDADERO;91,69481971;7202,869396;
02-08-2021;21;803,8494164;47,5433;187,7672962;1984,4263;0;02-08-2021;21;10143;3042,871296;7100,033024;3023,586313;VERDADERO;19,28498343;7119,318008;
